SampleName,D,alpha,beta,gamma,k1,Ol,Oh,D_int_1,D_int_2,alpha_int_1,alpha_int_2,beta_int_1,beta_int_2,gamma_int_1,gamma_int_2,k1_int_1,k1_int_2,Ol_int_1,Ol_int_2,Oh_int_1,Oh_int_2,loss,loss_worst,dx,NumNonZeroPixels,HeteroScore
Breast_0520_2_2_All_Patch_30,178.858649269256,69.2054549075737,20.4265870347275,1.14173826160499,1.27787004488548,0.110044789163102,0.958827010491777,178.858649269256,1544.09966966727,20.4861130743449,69.2054549075737,11.5237838948612,68.294837004434,0.405060655232115,1.14173826160499,0.0422392796709653,1.27787004488548,0.0001124962745089,0.110044789163102,0.840580799921558,0.958827010491777,0.000132405604727,13.9858222718598,8,0.00121551107515156,0.00921201702710568
Breast_0520_2_2_All_Patch_31,6338455.59433531,39.8621701707012,60.5071232138308,0.0063273850420226,3.61811350850083e-05,2.70295368873959e-05,0.965855068237273,123.857626642138,98439832.7842659,1.10401673047794,99.9089562817281,1.05634584721646,96.8962626019925,0.0063225127821049,1.27588400677498,1.10685987921663e-05,10,1.1720956606759e-05,0.298111450190014,0.803915524710664,0.997974430726301,0.0037733407307041,13.971884036563,8,0.0103870093490904,0.0840191764148436
Breast_0520_2_2_All_Patch_32,4118.28685000569,1.7882091896448,73.7940516941437,0.347591986228885,0.820232566115213,0.0010007025831249,0.984249615335604,209.909899731079,80238415.9368125,1,100,1.81891495930329,83.0783602870041,0.180037678450799,0.64396205861988,1e-05,10,1.1720956606759e-05,0.019086775378822,0.805233296036835,0.995491176628324,0.0004032447276808,13.9728430294685,8,0.00854109746993273,0.0692647262613069
Breast_0520_2_2_All_Patch_33,6609770.03044237,73.788121156727,3.06960323885455,0.212526244803885,10,1.1720956606759e-05,0.833682219256679,230.582938516828,93120145.3406865,1,98.184650688773,1.28749301489801,94.420133157153,0.138841738469492,0.480062325467678,1e-05,10,1.1720956606759e-05,0.0576165845448382,0.803915524710664,0.997974430726301,0.0023483435548984,13.9534821987011,8,0.00490886989286398,0.0458389658747129
Breast_0520_2_2_All_Patch_34,52818.522974573,1.92032699508558,82.9054096177596,0.459521896358165,1e-05,1.39645117930413e-05,0.835534903637656,438.26253421306,80238415.9368125,1.00479542701127,87.417599035203,1.8176903761966,83.0783626402762,0.364590669588433,0.537999616799807,9.999999999807e-06,10,1.01909978060215e-05,0.0010443356662396,0.805233296036835,0.995491176628324,0.0101500697938628,13.3775963212505,8,0.0080572851318973,0.0622979787646964
Breast_0520_2_2_All_Patch_35,6609770.03044237,73.7884523088138,3.06790339447374,0.393222551634137,0.668498465181952,1.1720956606759e-05,0.833682219256679,232.731274868652,80238415.9368125,1,94.915116385277,1.81774997877277,83.0783946036693,0.247858729417011,0.443263007860892,1e-05,10,1e-05,0.0010443356662396,0.805233296036835,0.995491176628324,0.0028045958149397,13.8615537175069,8,0.0161474810723764,0.10509304352315
Breast_0520_2_2_All_Patch_36,6609770.0304424,73.786008526936,3.07211881072673,0.419198980222276,10,1.1720956606759e-05,0.833682219256679,232.731590639936,80238415.9368125,1,82.0980255243223,1.15812155056614,99.9595381923624,0.396038958814087,0.454877017649673,0.004083824955966,10,1e-05,0.0001208039662273,0.833682219256679,0.995491176628324,0.0035298865661329,13.8374149938346,8,0.00806299175666327,0.0662987106076605
Breast_0520_2_2_All_Patch_37,2673921.00649839,38.8217162459166,36.175707489733,0.393739887845784,10,1.32052242691015e-05,0.805233296036589,897.218788396026,80238415.9368125,1,87.332826233487,1.77393852726669,83.0783826507848,0.319785475966249,0.409039647266843,1.68453647647718,10,1e-05,0.0003250953426876,0.805233296036589,0.972697089196911,0.0056731469614093,13.6907363349895,8,0.00821066044410048,0.0586466570452966
Breast_0520_2_2_All_Patch_38,2160914.3563723,1.32234936384904,17.7849540108508,0.379874993527395,10,1e-05,0.919208550831877,10888.3101062514,80238415.9368125,1,73.7755456470898,1.81822334890022,82.9054814237797,0.379866608696807,0.489734262034193,10,10,1e-05,7.01414135627673e-05,0.833682219256679,0.995491176628324,0.016743449807284,13.4896913482227,8,0.0127414078165125,0.0924626504216118
Breast_0520_2_2_All_Patch_39,10888.3101045923,1.14315050117459,13.6658213990387,0.255812100128509,3.04529556261813,2.30786235994628e-05,0.895996967848504,10888.3101045923,80238415.9368125,1,100,3.0661228654112,82.9086637105887,0.173928319842794,0.256622057525409,3.04529556261813,8.70890278504778,1.1720956606759e-05,7.01414135627673e-05,0.833682219256679,0.965855068237273,0.0006488342901491,13.9292417583653,8,0.0096791391595627,0.0812408524962597
